nohup: ignoring input
failed to open /dev/dri/renderD129: Permission denied
failed to open /dev/dri/renderD129: Permission denied
failed to open /dev/dri/renderD129: Permission denied
failed to open /dev/dri/renderD129: Permission denied
# 2026-01-09 00:01:27.163782

# field.xml config.pdb
#   401 molecules 10704 atoms 11016 bonds
# Box vectors (nm):
#     x      y      z
#     4.02   0.00   0.00
#    -2.01   3.48   0.00
#     0.00   0.00  13.00
# Langevin integrator 323.0 K
#   barostat (1.0, 1.0, 0.0)
# coordinates and velocities from state-eq.xml
# platform OpenCL
#   DeviceIndex 0
#   DeviceName NVIDIA GeForce RTX 4060
#   OpenCLPlatformIndex 0
#   OpenCLPlatformName NVIDIA CUDA
#   Precision single
#   UseCpuPme false
#   DisablePmeStream false
# PotentielEnergy 28113.71541082603 kJ/mol
#   HarmonicBondForce 8993.811849594116 kJ/mol
1045000	27875.890010729374	64711.417354479374	325.1235183556705	0.8295114345595395	128
1046000	28346.999188611575	64687.229657361575	320.7518512656949	0.8281690950028794	128
1047000	28027.14901231503	64190.00057481503	319.1862416968701	0.8279856628243901	128
1048000	27858.787562743586	64197.783656493586	320.7409562311478	0.8300567783080902	128
1049000	27824.855702471104	64573.347889971104	324.3553149862287	0.8278244455681332	128
1050000	28207.69875043392	65124.36671918392	325.8396944873542	0.8293725545859848	128
1051000	28333.26472129312	65070.07722129312	324.25222589352046	0.8291790104578598	128
1052000	28090.918081043754	64982.898549793754	325.62179379641253	0.8274518487646392	128
1053000	28296.574274466082	65257.28521196608	326.2284334573491	0.8277606330830349	128
1054000	27934.360097439843	64729.51634743984	324.7671886656574	0.8278739538123334	128
1055000	28268.594208589697	64801.7348335897	322.4545451932513	0.8308743779975487	128
1056000	28986.667820784496	65597.0350082845	323.1361744115927	0.830401337345548	128
1057000	28864.302295388712	65907.81401413871	326.9592627209396	0.8298378742382975	128
1058000	28111.954694615793	64891.79844461579	324.63203507254167	0.8286254853080646	128
1059000	28200.05152705463	64576.26246455463	321.0694277315594	0.8280975695742842	128
1060000	27663.503338802082	64481.08146380208	324.9650921412912	0.8286778403638903	128
1061000	28558.710810441582	65270.53502919158	324.0316703998568	0.8284192556192891	128
1062000	28106.806795109587	65126.43960760959	326.7484989671854	0.8275180957986096	128
1063000	27666.17281203717	63586.57515578717	317.0462983132183	0.8279232124644427	128
1064000	29113.798648948432	65735.83380519843	323.2391600704286	0.8277577769743344	128
1065000	27997.511828064104	65223.5743280641	328.57052110539837	0.8287042245413954	128
1066000	28893.10342645616	65380.74405145616	322.05294594513595	0.8283960220158438	128
1067000	27925.80138605577	64123.11388605577	319.4904062372954	0.8281173666828022	128
1068000	28280.40529098001	65018.55763473001	324.26405183291814	0.8286515506120528	128
1069000	28337.774363053497	64241.7118630535	316.90097372266143	0.8280727479759451	128
1070000	28064.668360803335	64690.578517053335	323.27336220419664	0.8273809585183942	128
1071000	28638.448653387488	65329.67912213749	323.8499026082991	0.8300680665096235	128
1072000	28255.006727361353	64874.73328986135	323.218783597589	0.8294202214166947	128
1073000	28655.192996512924	65438.567996512924	324.6632031460561	0.8286016316003284	128
1074000	27988.601462874445	64829.656150374445	325.1723046654304	0.8303611618451298	128
1075000	28250.07050905528	65071.55488405528	324.99957009871866	0.8289552232999653	128
1076000	28463.643148001982	65320.72908550198	325.3138022027128	0.828677083937623	128
1077000	28470.57359819254	65008.10484819254	322.49329841739984	0.8301739771381663	128
1078000	28129.2575915677	64848.8786853177	324.1004884028821	0.8277811573501581	128
1079000	28156.447525517433	64473.72096301743	320.54922430989353	0.8278944102018352	128
1080000	28078.99870371644	64643.26823496644	322.72930003599095	0.8285887773336438	128
1081000	28250.073140682245	64674.002828182245	321.4906104594936	0.8277810181641635	128
1082000	28153.29697727185	64877.17978977185	324.1381038544355	0.8286599878565302	128
1083000	28488.871789885627	65238.86397738563	324.3685545218808	0.8271202563681701	128
1084000	28368.696105583513	64975.84063683351	323.10773009671504	0.8283160358704048	128
1085000	28149.514991040982	64894.49936604098	324.32435378045875	0.8286938517309275	128
1086000	28304.795179663633	64975.59596091363	323.6695828909534	0.8270351227847327	128
1087000	28458.998408896674	65002.318721396674	322.54439475030733	0.8281893519683422	128
1088000	28693.50399326952	65441.33602451952	324.3494882114234	0.8287174813122863	128
1089000	28472.11089924234	64754.59918049234	320.24219809900177	0.8288038692895662	128
1090000	28579.294389466988	65423.21626446699	325.19761148618215	0.8279431351420039	128
1091000	28046.436088503862	64863.35015100386	324.9592308885285	0.8291599694777623	128
1092000	27821.4770633672	64299.6450321172	321.96933689837425	0.829004377394481	128
1093000	28101.676100983983	65142.84406973398	326.9385759464831	0.8307206074361208	128
1094000	28022.640935342468	64563.64874784247	322.52398379951023	0.8300633469915828	128
1095000	28291.09893269511	64993.44268269511	323.9479923971803	0.8289431524885018	128
1096000	28119.44360232266	64608.26782107266	322.06339276623646	0.827385115756241	128
1097000	27837.485839114466	64615.942870364466	324.6197953976549	0.8271758411434088	128
1098000	28217.826171848224	64904.572265598224	323.8103219131724	0.8280250292697202	128
1099000	28217.720489641826	64812.497833391826	322.99857288349966	0.8290513042895425	128
1100000	27860.404596939567	63925.45147193957	318.3229825988007	0.8300632167034017	128
1101000	28138.62354667735	64455.02979667735	320.54157020334463	0.8291130702679435	128
1102000	28329.127599513973	64819.94791201397	322.08101100248194	0.8294745409598931	128
1103000	27753.828883652226	64016.508571152226	320.067360376887	0.8291804874624775	128
1104000	27751.778307003435	64471.500963253435	324.1013848297752	0.8307779021941583	128
1105000	27911.989467117004	64822.833217117004	325.78828785282985	0.8296471928657658	128
1106000	28506.57931708597	65121.18869208597	323.173617473359	0.830920471102614	128
1107000	27869.50527386216	63956.13808636216	318.513507791545	0.8303002689782568	128
1108000	28388.27756247355	64707.02756247355	320.5622569778011	0.8307814729687881	128
1109000	28006.923390515207	64902.84135926521	325.65654757749945	0.8289209648185254	128
1110000	28132.678528422723	64319.12384092272	319.3944885597321	0.8291276653265939	128
1111000	28219.127381549333	64804.65472529933	322.9169290803113	0.8288069958727978	128
1112000	27929.848018815508	64485.00817506551	322.64889743927006	0.8297175784492995	128
1113000	28485.06133104267	65269.34258104267	324.6712020321793	0.8293765010102923	128
1114000	28233.763639651763	64861.45113965176	323.2890496748262	0.828878381467574	128
1115000	28581.540322073095	64747.595009573095	319.2145136219607	0.82896764199594	128
1116000	28463.29480254982	65139.13855254982	323.7140939339923	0.827112670752764	128
1117000	28329.42953364161	64574.03890864161	319.9078653458274	0.8251058992622909	128
1118000	28251.846986969467	64559.40167446947	320.463443151814	0.8278920787072809	128
1119000	28118.404020405957	64238.52902040596	318.8091217985283	0.8276048115723753	128
1120000	27812.56329937681	64331.33283062681	322.3277007878756	0.8271971022411941	128
1121000	27749.18757224531	63439.58600974531	315.01620170193047	0.827400110420399	128
1122000	28226.81203319796	64745.92140819796	322.33070037017177	0.8271156365164478	128
1123000	28327.306733369944	64583.029389619944	320.00595513470864	0.8275837526253282	128
1124000	27358.580156706448	64203.65437545645	325.20778248362325	0.8282185624095794	128
1125000	28849.87947147485	65899.75056522485	327.01539283563153	0.8268997535426013	128
1126000	28846.06838075834	64834.81838075834	317.64955913432703	0.8292402450559516	128
1127000	28035.22885143786	64642.47103893786	323.1085920456507	0.8289948956322708	128
1128000	28458.096293559123	65254.23691855912	324.7758771109292	0.8293349004353983	128
1129000	27864.926542003057	64721.38747950306	325.3082857295244	0.8283689967007084	128
1130000	27503.19597032969	63870.09050157969	320.9871978030949	0.8291531475246747	128
1131000	28651.090014870046	65235.097827370046	322.903517154872	0.8278011868146847	128
1132000	28398.28829624172	64990.56954624172	322.9765414687035	0.8280079966888917	128
1133000	27775.900426844368	64352.75589559437	322.8403880148223	0.8294755366135993	128
1134000	27703.170434028376	64760.701684028376	327.0830041101469	0.8283778224226214	128
1135000	28106.713210413407	63712.84211666341	314.27240872634724	0.828546490190846	128
1136000	28097.958522220608	64722.27883472061	323.2593296755237	0.8285198017964176	128
1137000	28119.858612374752	64795.52658112475	323.712542425908	0.829458826574725	128
1138000	27998.868271762913	65116.86045926291	327.6166539352095	0.8299773696402678	128
1139000	27964.537603940233	64998.20947894023	326.87241274617975	0.8290382441743498	128
1140000	28432.620870392246	65524.597432892246	327.3870307387424	0.8286612209599389	128
1141000	28132.986395324813	64848.40045782481	324.0633556427327	0.8287795326202541	128
1142000	28094.584746693028	64737.51443419303	323.42358266470825	0.8297657677135959	128
1143000	29213.698955742468	66338.59739324247	327.6776109639413	0.8282421499587495	128
1144000	27509.965384654526	64095.613822154526	322.9179978969916	0.8282380831777155	128
1145000	27953.49182030221	64306.95666405221	320.8686625854592	0.8279548929870814	128
1146000	28165.49626803171	64588.57439303171	321.4830942647744	0.8266314676824099	128
1147000	28158.039241811028	64330.53924181103	319.27140225171604	0.827182460109541	128
1148000	28129.317200822057	64670.48126332206	322.52536291780734	0.8288836776086499	128
1149000	28109.578947726113	64911.48519772611	324.8267665760921	0.8281661946625171	128
1150000	28052.88132970984	64916.66257970984	325.3728974217435	0.8277847619771564	128
1151000	27762.891597841633	64592.85253534163	325.0743872663363	0.827405889616382	128
1152000	28245.235943157924	64394.368755657924	319.0651551103848	0.8269313059797861	128
1153000	28137.741928706004	65232.312241206004	327.4099241024743	0.8287235750011763	128
1154000	28012.406473420036	64688.67600467004	323.7178520313518	0.8275399245042595	128
1155000	28136.89802188828	65006.99958438828	325.4286827568612	0.8279428567555318	128
1156000	27713.34494135267	64899.22775385267	328.2158808352992	0.8282417353771506	128
1157000	28356.84862002096	65056.62205752096	323.92530590119304	0.8301948933321887	128
1158000	28514.813290367427	64497.65704036743	317.59742846269666	0.8298730039905275	128
1159000	28309.52018285659	64568.39127660659	320.03374436839516	0.8301205672126837	128
1160000	28463.665880135435	65207.970567635435	324.3183546158664	0.8300857756316994	128
1161000	28259.138890062226	65141.857640062226	325.540046559352	0.8294051871380564	128
1162000	28030.32077814231	64696.28952814231	323.62693365761555	0.82945682602729	128
1163000	28024.300267154234	64477.956517154234	321.7529877155168	0.829016088004068	128
1164000	27975.828151895606	65123.89846439561	327.8821342074011	0.8297873957237931	128
1165000	28103.612738323747	64465.18695707375	320.94023882507867	0.8289677509826878	128
1166000	27742.576491642918	64318.38899164292	322.83118240018916	0.8287280223129377	128
1167000	27995.394768504717	64375.89867475472	321.10731900677223	0.8286616800060754	128
1168000	28038.70624721382	64928.09687221382	325.59893491063815	0.8293865801284855	128
1169000	28772.341931196454	65489.20130619645	324.0761124869809	0.8299887199376509	128
1170000	27919.210312215902	64773.3118747159	325.2874610432382	0.8292489656387918	128
1171000	28188.96281404642	64519.75187654642	320.6685180425926	0.8297681680688251	128
1172000	28384.682463651057	64848.51058865106	321.84276831665795	0.8288423871519838	128
1173000	28096.923288069724	64513.384225569724	321.42468860489225	0.8289720156327836	128
1174000	28647.75447384821	65059.27009884821	321.38103951078904	0.8285716670912411	128
1175000	28625.967858542746	65286.83504604275	323.5819054452153	0.8298863453915959	128
1176000	28180.763548301416	65142.97057955142	326.2416385150439	0.8294711703147418	128
1177000	27869.662644764467	64347.60014476447	321.96730269888604	0.8296793207340308	128
1178000	27911.54690713971	64681.52346963971	324.5449437520798	0.8300451765727779	128
1179000	27908.200379359943	64132.14569185994	319.72547695103606	0.8279970727666536	128
1180000	28206.472306999494	64781.667619499494	322.8257348829156	0.8302519075382006	128
1181000	27987.965301660646	64705.762176660646	324.0843871967635	0.8308898858412285	128
1182000	27907.684560999798	64138.9189359998	319.78981281959574	0.8297357951706299	128
1183000	28516.596561812796	65098.307499312796	322.8832441159047	0.8282187913689139	128
1184000	28276.355705420778	64507.57445542078	319.78967490776597	0.8280887733517227	128
1185000	28262.755951204104	65360.138763704104	327.4347482318221	0.8290128210328382	128
1186000	28724.280061500845	65335.350374000845	323.14238044392965	0.8291673919793944	128
1187000	28931.362326910137	65176.19435816014	319.9098305894008	0.8276313518379698	128
1188000	28245.58831745456	64561.77581745456	320.5396394377287	0.8287293202035145	128
1189000	28993.165598501568	65221.25153600157	319.76202358590916	0.8282275338530798	128
1190000	27680.00402432232	64236.46496182232	322.6603785990934	0.828786302124643	128
1191000	28333.563687592337	64808.10275009234	321.93730687592415	0.8284296738518293	128
1192000	28127.41203172074	65002.20109422074	325.4700563057741	0.8273374033122103	128
1193000	28225.249266416475	65124.444578916475	325.6854745837811	0.827100298117402	128
1194000	28348.20125688333	64746.96688188333	321.2685034577458	0.8286730964974285	128
1195000	27771.114620190347	64399.16149519035	323.2922216469095	0.8278911608966977	128
1196000	27916.01016141899	64455.20547391899	322.50798602726394	0.8275528121326462	128
1197000	28262.29741588747	65394.96147838747	327.74615314330714	0.8273713954687427	128
1198000	27321.974559470837	64060.39252822084	324.26639633402317	0.8280626457643192	128
1199000	28089.901844329783	65052.51903182978	326.24525870057374	0.8272991983608564	128
1200000	28177.94774521503	64608.65087021503	321.5503952376729	0.8295632251398287	128
1201000	28774.506481497607	65726.1471064976	326.1483756402026	0.8263936451676639	128
1202000	27578.562217241153	64081.52315474115	322.1881684941665	0.8284165206160126	128
1203000	28135.388317007688	64626.19691075769	322.08090756860963	0.8270396779994744	128
1204000	28109.923668560223	64537.34554356022	321.52143375343377	0.8266658584647503	128
1205000	27712.373626205313	64967.17050120531	328.82414096023496	0.8263319513637964	128
1206000	28172.703144107654	64940.710956607654	324.5275668615364	0.8282386913045436	128
1207000	28642.504176164337	65304.03151991434	323.58773222002054	0.8280423557178592	128
1208000	28484.09359919507	65173.58969294507	323.83459439520135	0.8264187312849568	128
1209000	28723.946087639197	65580.4109313892	325.3083202074818	0.8297116914880394	128
1210000	28309.239528858743	65353.44265385874	326.9653653194042	0.8284173689838604	128
1211000	28126.325636408117	64445.38032390812	320.56494625848046	0.8280529684716503	128
1212000	28434.875288093346	65635.66044434335	328.34741424288507	0.8290475898646774	128
1213000	28019.41276430036	65031.47135805036	326.6816462077335	0.8294235995918274	128
1214000	29180.442429581017	65690.16899208102	322.247884316431	0.8286515165506573	128
1215000	28644.11084694846	65089.25147194846	321.67782576832485	0.8267157420403572	128
1216000	28262.754356623336	65283.117637873336	326.7549463452243	0.8273423363186594	128
1217000	28117.790286638716	64642.055911638716	322.376211273976	0.827422810993571	128
1218000	28711.643253584392	64912.35419108439	319.5204020602573	0.826858510041531	128
1219000	27983.784804817697	65079.2887110677	327.41816433429943	0.827464624135025	128
1220000	28321.156856361777	64964.43029386178	323.4266167249619	0.8267816243759566	128
1221000	28553.40311247349	65024.84061247349	321.9099313777267	0.8279296683527185	128
1222000	27367.078687137517	63990.89118713752	323.25484754105815	0.8279703128136672	128
1223000	27956.525378243125	64199.666003243125	319.8949016338347	0.8266712353256682	128
1224000	27910.727538404055	64360.352538404055	321.71740646345165	0.8272940645511067	128
1225000	27607.09410291753	63706.17222791753	318.623354563909	0.8263540531490696	128
1226000	28110.17555217765	64628.33961467765	322.3223567044743	0.8267534333909399	128
1227000	28419.3182405557	64916.8807405557	322.14051995700174	0.8265248248422115	128
1228000	28249.178465830104	64871.307372080104	323.2399875414069	0.8284175437342134	128
1229000	28101.941326610744	64960.007732860744	325.32245617002707	0.8279699226384831	128
1230000	28324.595524772245	65266.048649772245	326.05845712723163	0.8285103659822635	128
1231000	28476.709299800626	65266.32648730063	324.71829892202527	0.827223416503606	128
1232000	28100.479882013344	64916.323632013344	324.9497839281934	0.8285865277286955	128
1233000	28349.17983747233	65183.40639997233	325.11203719584717	0.827772189088198	128
1234000	27890.76299485995	64270.98955735995	321.1048710717949	0.8276471047489015	128
1235000	27694.369196294225	64663.310602544225	326.30107851364886	0.828656343239567	128
1236000	28237.169095172954	64425.458157672954	319.4107621556379	0.8272918973977367	128
1237000	28234.355671769998	64490.90645302	320.01326446168326	0.826036475541749	128
1238000	28130.092829834204	64736.815486084204	323.10400647731285	0.8264586089651134	128
1239000	28212.2204795446	65241.7829795446	326.836141934966	0.8269274189621727	128
1240000	27994.693352061266	64709.091789561266	324.05439137380154	0.8272880971130228	128
1241000	28008.94890843914	64260.03093968914	319.96499532128473	0.8275654431831475	128
1242000	28176.556627842074	64323.869127842074	319.04908838222354	0.8283300635865778	128
1243000	27579.826942385815	64526.795692385815	326.10714000311924	0.8298986351086064	128
1244000	28251.58792951255	64625.37699201255	321.0480513979544	0.829514799067513	128
1245000	28397.4075690725	65452.4935065725	327.06142090879723	0.8285222783991477	128
1246000	28377.752084153355	65191.478646653355	324.93109687526766	0.8277164426848357	128
1247000	28096.348620725155	64968.090808225155	325.4431634989807	0.8283320545073958	128
1248000	28178.55051958852	64966.76145708852	324.70588685735135	0.8292927867479983	128
1249000	28070.04000476055	65060.04781726055	326.4870181380553	0.8286479121041184	128
1250000	28278.68292565085	65290.01495690085	326.675233307652	0.828814818073909	128
1251000	28466.425752867886	64786.699190367886	320.57570338119785	0.8282529733048104	128
1252000	28380.470177330193	64598.92720858019	319.6770354208504	0.8287261624411629	128
1253000	27940.718190523738	64631.55412802374	323.8464203345989	0.8289390324308445	128
1254000	27961.38882420509	64802.37319920509	325.17168406219673	0.8290397811637147	128
1255000	28184.11253951746	65175.92503951746	326.5029469543868	0.8277511770105072	128
1256000	28349.49203281186	64888.27718906186	322.50436584173406	0.8283273836389281	128
1257000	28365.901202274603	64849.6277647746	322.0183990317936	0.8292351983126842	128
1258000	28264.14781828958	64754.85094328958	322.0799766637591	0.8285100261795443	128
1259000	27903.166120635753	64512.75205813575	323.12927882010723	0.8284986544142178	128
1260000	27697.396725181316	64632.490475181316	326.0023270125397	0.8287966868081573	128
1261000	28406.389470169437	65710.56915766944	329.26001129803325	0.8279819879740676	128
1262000	27891.823688134667	64643.19478188467	324.3807252408527	0.8275716751308759	128
1263000	28210.192826835497	64572.7397018355	320.9488238364781	0.8282970944333412	128
1264000	28361.92725958099	64673.68116583099	320.50050695604847	0.8284779901660444	128
1265000	27914.607617295056	64197.076367295056	320.2420257092146	0.8280876121617342	128
1266000	27940.086297916598	64313.3597354166	321.043500307574	0.8289977122886387	128
1267000	27816.915279990353	65038.06762374035	328.527182312912	0.828207418680189	128
1268000	28622.900908843032	64988.95559634303	320.979785042248	0.8300053445105113	128
1269000	27992.08508858696	64435.28821358696	321.66072470144087	0.8276581884768702	128
1270000	28064.508187605825	64626.621468855825	322.71026820349095	0.82746605365751	128
1271000	27767.891387287178	64382.17263728718	323.1707213249351	0.8288179880959793	128
1272000	28171.121120745374	64611.859401995374	321.6389691103041	0.8275060094586181	128
1273000	28135.350082121266	64268.943832121266	318.9280017957383	0.8268004170138669	128
1274000	28219.96580622607	64644.68455622607	321.49757500689395	0.8272249386649254	128
1275000	28144.82281394134	65174.99468894134	326.8415204963247	0.8264455162035893	128
1276000	28943.519679756602	65786.3595235066	325.18806109197476	0.825313825078419	128
1277000	28234.275942908018	64485.15094290802	319.9631679895411	0.8266352951377866	128
1278000	28331.637177749188	64876.66061524919	322.5594271397457	0.8272760300605578	128
1279000	27617.14166737214	63996.00104237214	321.0928037866953	0.8288589189667379	128
1280000	27973.983688931505	64653.147751431505	323.7434001978056	0.8291722125511243	128
1281000	28386.015601013612	64868.71091351361	322.00929685103273	0.828120944837705	128
1282000	28090.325904271915	65274.107154271915	328.1973316942032	0.8291381499495426	128
1283000	27835.999280856922	64284.68678085692	321.70913175366906	0.8305778444597579	128
1284000	27834.407789430174	64595.19685193017	324.46385159621036	0.8290871042593418	128
1285000	28142.81989337434	65032.68708087434	325.6031412214442	0.8280457195553761	128
1286000	27944.132424010604	64360.390236510604	321.42289575110607	0.8279564827332204	128
1287000	28012.898189534957	64946.15990828496	325.9861568505062	0.8284508374337775	128
1288000	28191.05178777571	64761.86428777571	322.787050614682	0.8280907214569924	128
1289000	28548.112461955694	65032.862461955694	322.0274322566396	0.8261651378103169	128
1290000	27895.201218408998	64379.943405909	322.02736330072474	0.8255279127901752	128
1291000	28518.36703477765	65553.14828477765	326.88220448608917	0.8282644995395763	128
1292000	27898.883068643918	65261.24634989392	329.77356047391567	0.8272798231410412	128
1293000	28353.80951664911	65085.91107914911	324.2106454768629	0.8286590314585857	128
1294000	27341.6038748321	63857.3382498321	322.30091141495444	0.8297118917019525	128
1295000	27884.627942032414	64476.96387953241	322.9770241601074	0.8278875853787688	128
1296000	28182.51156270184	65160.87093770184	326.38420486900657	0.8283027731134409	128
1297000	28225.40681111021	65020.78962361021	324.7691883871882	0.8275371124130118	128
1298000	27641.65785136167	64559.55628886167	325.85055504394387	0.8297457261366386	128
1299000	28529.31620239484	65282.38651489484	324.3957231523337	0.8285135255677875	128
1300000	28839.082223472185	65950.28144222219	327.55669676724307	0.8271663689438525	128
1301000	28032.800796437718	64379.04298393772	320.8049128421758	0.827905080849345	128
1302000	28474.911964854284	64866.786964854284	321.2076843408437	0.8279347161538304	128
1303000	27809.046567447425	64503.753598697425	323.8805879904096	0.8289970681062573	128
1304000	28078.647142590955	64560.190111340955	321.99912585359164	0.8284974406165493	128
1305000	27866.14788899396	65158.50335774396	329.15564652090023	0.8299809797450943	128
1306000	27847.80290453625	64447.27556078625	323.04001538832745	0.8285408316455248	128
1307000	28129.17527233006	64655.46433483006	322.3940708559235	0.8291964759377685	128
1308000	27953.253107009048	64388.38982575905	321.5895277193531	0.8288533828771105	128
1309000	28475.13200077036	64826.18278202036	320.847355207769	0.8294181955744127	128
1310000	28031.07319138525	63964.87006638525	317.16452322923715	0.8300239332570531	128
1311000	28221.723374956404	64411.473374956404	319.4236569117158	0.8293890967569872	128
1312000	28086.73207461863	65361.32582461863	328.9988752484774	0.8277317958201507	128
1313000	28380.19541642547	64912.68369767547	322.4487873743609	0.8288853361201154	128
1314000	27940.202735134924	65136.858985134924	328.3109710418842	0.830405887262803	128
1315000	27521.086441288004	63992.078628788004	321.90600089057995	0.8288908452958027	128
1316000	27873.510061541805	63911.724905291805	318.0861535092313	0.8276488161786438	128
1317000	28151.403999006492	64625.29853025649	321.9316180129486	0.8271603958582308	128
1318000	27962.709565200028	64781.28378395003	324.9738840204352	0.8290725721444255	128
1319000	28783.19555304607	65470.44555304607	323.81476956968055	0.8296647975056636	128
1320000	28142.38892072224	65366.63110822224	328.5544543772371	0.8289400821037862	128
1321000	27637.290850344812	63912.55647534481	320.17844835571833	0.8294436192139376	128
1322000	28533.74341443472	64986.59888318472	321.7459197342442	0.828361055530639	128
1323000	28080.02447425702	64998.89947425702	325.85917453330075	0.8285856314978666	128
1324000	28248.606020339474	65274.28180158947	326.8018363673257	0.82881994085149	128
1325000	27979.49662082817	64762.88333957817	324.66330657992836	0.8288925253507897	128
1326000	27904.61669413821	64954.17138163821	327.0126001210799	0.8261599208909419	128
1327000	27834.69061545626	64616.24920920626	324.6471708958523	0.8276247592394957	128
1328000	28657.704246199573	65273.04799619957	323.1800993293553	0.8276390338297825	128
1329000	28477.371906299377	64945.14925004938	321.8776255316172	0.8289522291266612	128
1330000	27798.29266390635	64717.74578890635	325.86427727100005	0.827859786271513	128
1331000	27232.882229997893	63532.92910499789	320.39717651763834	0.8290412066381156	128
1332000	27901.79264095798	64226.81607845798	320.6176285774296	0.8291123275873006	128
1333000	28161.16177031945	64836.42739531945	323.70899119629297	0.8290939883313608	128
1334000	27819.26574174117	64862.54308549117	326.9571940434939	0.8287904294055307	128
1335000	27949.274515465717	64577.87998421572	323.29715199482166	0.8279571921879374	128
1336000	27843.003126695345	64454.885939195345	323.14955185907456	0.8297376887128957	128
1337000	28438.850258754217	64999.31119625422	322.69568402749917	0.8279298074422035	128
1338000	28276.47429474024	64735.50945099024	321.80046386289445	0.8264115243602191	128
1339000	27811.83984372008	64850.05859372008	326.91254508862534	0.8274955132316228	128
1340000	27929.739070377313	65010.73125787731	327.29007872245637	0.8285664295820008	128
1341000	27997.41199605947	64573.04480855947	322.8295964141475	0.8275266593645653	128
1342000	27808.31969619688	64113.84313369688	320.4455146139517	0.8282442689045986	128
1343000	28985.918118056376	65470.648586806376	322.0272598668525	0.8288776008382042	128
1344000	27896.094231107505	64626.773918607505	324.19809550035933	0.8275256820626505	128
1345000	27813.64976644452	64713.39195394452	325.69030149782094	0.8278837746865298	128
1346000	27952.137193859497	64696.0356313595	324.3147689082939	0.8285093198732855	128
1347000	28070.100044852472	64531.74457610247	321.82349513845605	0.8280467152917917	128
1348000	28212.978176731267	64827.88052048127	323.17620332016605	0.8314681320722936	128
1349000	27433.031054009276	63645.624804009276	319.6252840067517	0.8299417301430595	128
1350000	28051.837451717875	64401.720264217875	320.8370462984982	0.8286793977547949	128
1351000	28292.872294899717	65474.66916989972	328.17981689183006	0.8302355894417252	128
1352000	28667.62679657445	65518.48617157445	325.2588443385734	0.8298598809202371	128
1353000	28245.4490324792	65028.4880949792	324.6602380417173	0.829283451559413	128
1354000	28573.874221757636	65207.63984675764	323.3426973765834	0.8289829632173846	128
1355000	27713.68712251814	64276.52306001814	322.71664662561506	0.8285408296953815	128
1356000	28258.3703247456	64429.1593872456	319.25630090636275	0.8287618702562831	128
1357000	28566.139246970066	65252.451746970066	323.80649485989795	0.8289303122877927	128
1358000	28402.207180663303	65303.4649931633	325.70367894530284	0.8283338580183224	128
1359000	28085.74270682514	64353.46145682514	320.1118369419684	0.8287294969378972	128
1360000	28484.334973826946	65503.170911326946	326.74146546387016	0.8293940450790291	128
1361000	27785.52461060282	64780.36054810282	326.5296328934357	0.8285079373326172	128
1362000	28509.32058099826	64769.96120599826	320.04936288310984	0.8309497162694229	128
1363000	27884.79744409671	63700.93416284671	316.1260126735638	0.8288051247281254	128
1364000	28589.48597456829	64284.88050581829	315.06029900948016	0.8293499427274763	128
1365000	28436.855347033474	64845.839722033474	321.3586977943761	0.8318965280324521	128
1366000	28354.16253910144	65320.17816410144	326.2752545235357	0.8307563304124533	128
1367000	28518.87260145374	64595.08744520374	318.42155507908586	0.8296634629665324	128
1368000	27965.463781470957	64955.60440647096	326.48819038860785	0.828982867447644	128
1369000	28292.02285044786	64870.96035044786	322.8587647661312	0.8290400738087039	128
1370000	28689.479778507317	65083.40555975732	321.2257852684931	0.8289738978667233	128
1371000	28461.42854182888	65535.06135432888	327.225122250663	0.8270686261470324	128
1372000	27997.846545026347	64759.86607627635	324.47471215280007	0.8298225815772644	128
1373000	27768.830386563146	64016.150699063146	319.93179304828215	0.8282702218087713	128
1374000	27986.236239856575	64589.576083606575	323.07414856618067	0.8258606890532328	128
1375000	28216.998935927288	64929.92081092729	324.04135870589397	0.8276523929063871	128
1376000	27530.393031776242	64018.21334427624	322.0545319311776	0.8276893205762824	128
1377000	28280.558280468103	65003.0582804681	324.1258986575062	0.8293632688435396	128
1378000	28406.122090758465	64857.004903258465	321.72850836574327	0.8305351561464362	128
1379000	28837.974277626898	65623.4313088769	324.68157989736494	0.8306926288643144	128
1380000	28782.537721190543	65403.85022119054	323.2327816483045	0.8283318964474619	128
1381000	28371.91878642846	64927.21175517846	322.65006968982254	0.8280789911595844	128
1382000	28202.59564057045	64878.25579682045	323.71247346999314	0.8282080569060726	128
1383000	27968.895613896253	64498.02842639625	322.41917080893074	0.8302590592629262	128
1384000	28788.497097228188	65516.76272222819	324.17678812266917	0.8289653796634546	128
1385000	28689.66036810068	64821.29318060068	318.9106938611097	0.8296073552686282	128
1386000	28294.768720062566	64883.378095062566	322.94413218872165	0.8278581001240447	128
1387000	28126.651366309263	64200.06542880926	318.3968343836104	0.8296950971118332	128
1388000	27906.42334579013	64410.15381454013	322.19496065177975	0.8282448241042719	128
1389000	28548.520055626752	65142.57474312675	322.99219446137556	0.829617803292568	128
1390000	27639.81672824023	64397.59797824023	324.4373035689912	0.8293229783706283	128
1391000	27943.06512934115	64751.94012934115	324.88827525214276	0.8289876701164984	128
1392000	28626.30507669138	65764.00820169138	327.79062970838856	0.8274905070855285	128
1393000	27873.094673478277	64377.83686097828	322.2038904427535	0.8297209081978911	128
